country,date,repC_t,D_t,rho_period,weekday,alpha,delta,proportion_original,first_vaccination,second_vaccination,H_t,Hicu_t,ifr_t_m,closingSchools,restrictGatherings,lockdown,subsequentLockdown,generalBehavioralChanges,winter,spring,summer,autumn
Switzerland,2021-04-24,0,5,18,6,0.993317169374872,0.000255994518649826,0.00642683610647826,0.129289860104315,0.0792209827693072,,,0.00580925597836786,0,1,0,0,1,0,1,0,0
Switzerland,2021-04-25,0,9,18,7,0.993760050954321,0.000292039821217977,0.00594790922446117,0.129617322896442,0.0793693392480105,,,0.00581070864476822,0,1,0,0,1,0,1,0,0
Switzerland,2021-04-26,5313,9,18,1,0.994173754236092,0.00033315879048834,0.0054930869734201,0.133196236495602,0.0808608209701022,,,0.00574470804359236,0,1,0,0,1,0,1,0,0
Switzerland,2021-04-27,2135,16,18,2,0.99456017948553,0.00038006507614795,0.00505975543832172,0.137472414070849,0.0827831445928366,,,0.00566974848746583,0,1,0,0,1,0,1,0,0
Switzerland,2021-04-28,2120,8,18,3,0.994921106046496,0.000433572554491263,0.00464532139901243,0.142038190835769,0.0847247442313654,,,0.00558598908282154,0,1,0,0,1,0,1,0,0
Switzerland,2021-04-29,2066,7,18,4,0.995258199670563,0.000494609358174887,0.00424719097126261,0.146749340886472,0.0866860788384457,,,0.00550547249581915,0,1,0,0,1,0,1,0,0
Switzerland,2021-04-30,1831,11,18,5,0.995573019449711,0.000564233855902282,0.00386274669438672,0.151147829371462,0.0885471322681193,,,0.00543794790058659,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-01,0,10,18,6,0.995867024367523,0.000643652848834879,0.00348932278364162,0.152801665631346,0.0889786625978975,,,0.00542412171526465,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-02,0,6,18,7,0.996141579484262,0.000734242285751791,0.00312417822998669,0.153431693028531,0.089084795422956,,,0.00541784253046399,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-03,3978,7,18,1,0.99639796177143,0.000837570838465142,0.00276446739010472,0.157577183806219,0.0908207842263445,,,0.00534083756156404,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-04,1633,4,18,2,0.996637365611461,0.000955426723132941,0.00240720766540662,0.162628417849866,0.0931065984326304,,,0.00524787178590338,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-05,1795,11,18,3,0.996860907978055,0.00108984820228173,0.00204924381966312,0.167995181913957,0.0954764009934491,,,0.00514826711938713,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-06,1687,5,18,4,0.997069633312546,0.00124315825691655,0.00168720843053728,0.17381126072716,0.0982311501792096,,,0.00504283980120303,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-07,1546,10,18,5,0.99726451811132,0.00141800397836542,0.00131747791031469,0.179092889054826,0.100576398767528,,,0.00495655481272194,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-08,0,4,18,6,0.997446475239015,0.00161740129570032,0.000936123465284931,0.181510307964184,0.10130659260393,,,0.00492873404660479,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-09,0,6,18,7,0.997616357981784,0.00184478572678121,0.000538856291435068,0.182589191157724,0.101612599354667,,,0.00491528585936326,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-10,3683,3,18,1,0.997774963854453,0.002104069919065,0.000120966226482474,0.186934211646523,0.103812704133581,,,0.00484219208834286,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-11,1375,4,18,2,0.997600291170105,0.002399708829895,4.11996825544492e-17,0.1926299300992,0.106659588085311,,,0.00474592131550454,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-12,1539,3,18,3,0.997263226515779,0.00273677348422079,-4.9439619065339e-17,0.198599643347813,0.109158815323606,,,0.00464704207314017,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-13,0,4,18,4,0.996878965660789,0.00312103433921098,-1.77809156287623e-17,0.204326685326156,0.111836919398946,,,0.00456303952870857,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-14,2300,5,18,5,0.996440944622124,0.00355905537787591,1.90819582357449e-17,0.210375453187163,0.113290652256774,,,0.0044788033812941,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-15,0,2,18,6,0.995941699855534,0.00405830014446588,-3.38271077815477e-17,0.213403164525155,0.113743753366132,,,0.00444081716153934,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-16,0,8,18,7,0.995372748981426,0.00462725101857435,-4.0766001685455e-17,0.214763271020553,0.113859409460898,,,0.0044286381779728,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-17,2650,3,18,1,0.994724456903657,0.00527554309634315,-2.60208521396521e-18,0.220672976196186,0.115049473959824,,,0.00434273069937937,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-18,1240,4,18,2,0.993985885902514,0.00601411409748638,4.77048955893622e-17,0.227040372008747,0.117540440048493,,,0.00425281624405181,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-19,1554,6,18,3,0.993144628265281,0.00685537173471919,-1.73472347597681e-17,0.23311736546431,0.120616226687782,,,0.00417579243811511,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-20,1198,3,18,4,0.992186620047312,0.00781337995268758,2.25514051876985e-17,0.239994313575341,0.124268343251685,,,0.00409053497758297,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-21,0,8,18,5,0.99109593465275,0.00890406534725003,4.68375338513738e-17,0.246462908470822,0.127809163772013,,,0.00401789655704155,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-22,1201,10,18,6,0.989854555111959,0.0101454448880414,-4.68375338513738e-17,0.249933853433896,0.129033305513147,,,0.00399243567884938,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-23,0,3,18,7,0.988442124243942,0.0115578757560576,6.93889390390723e-18,0.251425449894177,0.129421005854631,,,0.00399141141719162,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-24,0,4,18,1,0.986835672365986,0.0131643276340135,-8.67361737988404e-18,0.256879759196667,0.133332889679002,,,0.00393773576482753,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-25,2770,4,18,2,0.985009322898237,0.0149906771017632,2.42861286636753e-17,0.263342961397254,0.138021206830043,,,0.00387978066741378,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-26,996,1,18,3,0.982933977166829,0.0170660228331707,3.46944695195361e-18,0.269762563085925,0.142969291241552,,,0.00383459122699646,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-27,992,7,18,4,0.980576981005435,0.0194230189945656,-2.08166817117217e-17,0.273296843529466,0.144772401885653,,,0.00383867020689706,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-28,912,5,18,5,0.977901777472546,0.0220982225274543,2.08166817117217e-17,0.278584667719351,0.148985932409569,,,0.00382437876657005,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-29,0,5,18,6,0.974867552230919,0.0251324477690814,-6.93889390390723e-18,0.282217623005649,0.150497263838401,,,0.00383530137463989,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-30,0,0,18,7,0.971428880972791,0.0285711190272091,3.12250225675825e-17,0.283953497070849,0.150999587630948,,,0.00384838676719299,0,1,0,0,1,0,1,0,0
Switzerland,2021-05-31,1717,2,18,1,0.967535391816022,0.0324646081839784,-4.16333634234434e-17,0.288948509401762,0.155804708258648,,,0.00382678705123417,0,0,0,0,1,0,1,0,0
Switzerland,2021-06-01,756,0,18,2,0.963131459926766,0.0368685400732335,-4.16333634234434e-17,0.295106737495316,0.161370772557471,,,0.00379766071446189,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-02,717,3,18,3,0.958155956800033,0.0418440431999667,6.93889390390723e-18,0.301684677885155,0.166749698869622,,,0.00376455677981135,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-03,588,6,18,4,0.95254208265328,0.0474579173467198,-5.55111512312578e-17,0.308456066862073,0.172778617023889,,,0.00373374383939216,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-04,491,5,18,5,0.946217317175176,0.053782682824824,-2.08166817117217e-17,0.315052480100382,0.178097076310304,,,0.00370659772805387,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-05,0,2,18,6,0.939103531203654,0.0608964687963457,1.38777878078145e-17,0.318663061439776,0.180049461338623,,,0.00371304318418812,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-06,0,4,18,7,0.931117309377561,0.0688826906224395,0,0.320166590671739,0.180750396936766,,,0.00372188046065329,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-07,1077,2,18,1,0.922170540755161,0.0778294592448394,1.38777878078145e-17,0.323779007822161,0.183005461308332,,,0.00371209418309142,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-08,429,4,18,2,0.912171339844422,0.0878286601555777,-4.16333634234434e-17,0.32960656045429,0.189051131238229,,,0.00368456094187944,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-09,0,3,18,3,0.901025363099292,0.0989746369007078,-4.16333634234434e-17,0.335945960148673,0.195212342524704,,,0.00365167971237458,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-10,899,4,18,4,0.888637583970861,0.111362416029139,2.77555756156289e-17,0.342557404089774,0.20122129623404,,,0.00361884029174504,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-11,354,2,18,5,0.874914580988086,0.125085419011914,2.77555756156289e-17,0.348674326435197,0.207451235695877,,,0.00359181997768386,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-12,0,1,18,6,0.859767375810698,0.140232624189302,2.77555756156289e-17,0.351990489580969,0.210486634492549,,,0.00359559704045028,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-13,0,1,18,7,0.843114829573251,0.156885170426749,0,0.353608986478563,0.211747148239675,,,0.00359421006829316,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-14,684,0,18,1,0.824887564508559,0.175112435491441,-2.77555756156289e-17,0.358826246682058,0.217451242580168,,,0.00357603751765267,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-15,243,3,19,2,0.805032323383923,0.194967676616077,0,0.365272352892446,0.223732814227168,,,0.00354865360227562,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-16,282,5,19,3,0.783516613251966,0.216483386748034,-5.55111512312578e-17,0.372134270300685,0.230062346437276,,,0.00351565608974601,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-17,194,2,19,4,0.760333406683061,0.239666593316939,2.77555756156289e-17,0.378571426932312,0.23576173651201,,,0.00349560564902545,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-18,173,2,19,5,0.735505600543394,0.264494399456606,5.55111512312578e-17,0.385113224792536,0.242266473937106,,,0.00347466686378809,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-19,0,1,19,6,0.709089870314857,0.290910129685143,0,0.390254298838368,0.245752908555728,,,0.00345642556657366,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-20,0,2,19,7,0.681179520154813,0.318820479845187,-5.55111512312578e-17,0.39209412570303,0.247157418730367,,,0.00346281868903549,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-21,367,0,19,1,0.651905929138209,0.348094070861791,0,0.398265892902915,0.252934830773792,,,0.00343503708610414,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-22,130,1,19,2,0.621438243818069,0.378561756181931,0,0.404845554365593,0.259556256937358,,,0.00340875968689179,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-23,154,1,19,3,0.589981071946123,0.410018928053877,0,0.411793410677582,0.265914932647536,,,0.00337807526731407,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-24,120,3,19,4,0.557770088442785,0.442229911557215,5.55111512312578e-17,0.41912816416373,0.271107065187584,,,0.0033442525706273,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-25,109,2,19,5,0.525065658219963,0.474934341780038,-5.55111512312578e-17,0.426196610312623,0.276850170512423,,,0.00331413694482907,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-26,0,0,19,6,0.492144786848417,0.507855213151583,0,0.431096504684646,0.2803467020917,,,0.00330681494848912,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-27,0,2,19,7,0.459291898433169,0.540708101566831,0,0.432487475752952,0.28209932793253,,,0.00332476090310907,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-28,239,0,19,1,0.426789079116026,0.573210920883974,0,0.438850282037943,0.287327258787626,,,0.00328864607516669,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-29,129,2,19,2,0.394906489744383,0.605093510255617,0,0.445089171078541,0.293453589664567,,,0.0032663275228083,0,0,0,0,1,0,0,1,0
Switzerland,2021-06-30,129,0,19,3,0.363893630514887,0.636106369485113,0,0.451008284785693,0.299753978374605,,,0.00325364848775689,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-01,172,0,19,4,0.333972037637714,0.666027962362286,0,0.456916727841245,0.306448033811968,,,0.00324081353318952,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-02,158,0,19,5,0.305329825845649,0.694670174154352,0,0.462464778244354,0.313072787383022,,,0.00323744913960883,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-03,0,0,19,6,0.278118289565105,0.721881710434895,0,0.46646489573626,0.316575170609951,,,0.00324645933098131,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-04,0,1,19,7,0.252450571745416,0.747549428254584,0,0.467595525853153,0.317959945816038,,,0.00327438503226775,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-05,449,0,19,1,0.228402231130844,0.771597768869156,0,0.472978926954686,0.323162749007687,,,0.00325701032017504,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-06,274,0,19,2,0.206013405994407,0.793986594005593,0,0.477811470009617,0.329315354929967,,,0.00325184512395438,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-07,295,0,19,3,0.185292194069925,0.814707805930075,0,0.482280981433755,0.335534509002014,,,0.0032564289025647,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-08,268,0,19,4,0.166218843445423,0.833781156554577,0,0.486354416628593,0.341963863436771,,,0.00326689838871169,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-09,323,0,19,5,0.148750368726667,0.851249631273333,0,0.490563242886749,0.34820263773918,,,0.00327306847864929,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-10,0,0,19,6,0.132825257895249,0.867174742104751,0,0.493410241576668,0.351478298304147,,,0.00329066826409106,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-11,0,2,19,7,0.118368004149493,0.881631995850507,0,0.494000569560371,0.353066963272535,,,0.00332673513374098,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-12,822,0,19,1,0.105293271385247,0.894706728614753,0,0.496960126413947,0.358926642597654,,,0.00334054092086936,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-13,483,1,19,2,0.0935095725569028,0.906490427443097,0,0.499807928271192,0.36541761144004,,,0.00335853197764119,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-14,527,0,19,3,0.0829224010183407,0.917077598981659,0,0.502446677147618,0.372542508778045,,,0.00338399269679375,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-15,582,0,20,4,0.073436803192512,0.926563196807488,0,0.504731229233822,0.378818114039204,,,0.00341743600560951,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-16,0,0,20,5,0.064959416046087,0.935040583953913,0,0.50704744906026,0.385256991743669,,,0.00344856469495745,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-17,619,1,20,6,0.0574000159303891,0.942599984069611,0,0.508224892358368,0.389624615655751,,,0.00348413430353952,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-18,0,0,20,7,0.0506726383428792,0.949327361657121,0,0.508534685469349,0.391052991373753,,,0.0035172206195669,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-19,1560,0,20,1,0.0446963333305488,0.955303666669451,0,0.51033332132407,0.3976052304092,,,0.00354270184419888,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-20,707,0,20,2,0.0393956208002713,0.960604379199729,0,0.512442438718907,0.404081627501551,,,0.00356432343710402,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-21,773,2,20,3,0.0347007058437628,0.965299294156237,0,0.514312212250964,0.410449138052301,,,0.00359237420948472,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-22,861,0,20,4,0.0305475078748687,0.969452492125131,0,0.515883437014586,0.417192071958285,,,0.00362491353289806,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-23,791,0,20,5,0.0268775500784624,0.973122449921538,0,0.517493902238932,0.423800417968276,,,0.00365504278252162,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-24,0,1,20,6,0.0236377482007792,0.976362251799221,0,0.518224210813524,0.427933287545147,,,0.00368730391914614,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-25,0,1,20,7,0.0207801306012124,0.979219869398788,0,0.518511400501222,0.429142283845299,,,0.00370984175712156,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-26,1746,2,20,1,0.0182615150447757,0.981738484955224,0,0.520058186030534,0.435736517058012,,,0.00372739872192573,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-27,853,3,20,2,0.0160431620908288,0.983956837909171,0,0.521713858101446,0.442151529219113,,,0.0037628303592521,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-28,771,4,20,3,0.0140904201654083,0.985909579834592,0,0.523395461003129,0.447786780646054,,,0.00378265915583733,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-29,827,2,20,4,0.0123723734595477,0.987627626540452,0,0.524988141808141,0.453357549210636,,,0.00382710907055408,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-30,800,0,20,5,0.0108615006019748,0.989138499398025,0,0.526635667467616,0.458805318436339,,,0.003874528043934,0,0,0,0,1,0,0,1,0
Switzerland,2021-07-31,0,0,20,6,0.00953334951959628,0.990466650480404,0,0.527291166742815,0.461951554323828,,,0.00392004866818509,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-01,0,1,20,7,0.00836623192590547,0.991633768074094,0,0.52737928567216,0.462762409107275,,,0.0039478713962397,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-02,2019,0,20,1,0.00734093937160607,0.992659060628394,0,0.528761192423516,0.468753807873656,,,0.00398189077290915,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-03,1059,2,20,2,0.00644048166725908,0.993559518332741,0,0.530233742344381,0.473717840893471,,,0.0040276448653565,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-04,1033,0,20,3,0.005649847668872,0.994350152331128,0,0.531767791934685,0.477949614789477,,,0.00407542684465601,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-05,1025,0,20,4,0.00495578783945683,0.995044212160543,0,0.533108851890667,0.481854614322493,,,0.00413113071717018,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-06,1167,1,20,5,0.00434661760871491,0.995653382391285,0,0.53467238919561,0.485958340399294,,,0.00418077069094634,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-07,0,0,20,6,0.00381204030502735,0.996187959694973,0,0.535307350334932,0.488285345615521,,,0.00422291258684648,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-08,0,1,20,7,0.00334298829323654,0.996657011706763,0,0.535400173530038,0.488751871093021,,,0.00424673349552142,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-09,3145,2,20,1,0.00293148089003281,0.997068519109967,0,0.536956711805435,0.492230388776586,,,0.00428113151002388,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-10,1911,2,20,2,0.00257049762398953,0.99742950237601,0,0.538284347393275,0.495080141183047,,,0.0043345429126142,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-11,2124,3,20,3,0.00225386544225104,0.997746134557749,0,0.539659943544221,0.497452582722219,,,0.00438570498037075,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-12,2127,2,20,4,0.00197615852749866,0.998023841472501,0,0.540948568147715,0.499800126074322,,,0.00443966677054005,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-13,2100,1,20,5,0.00173260946725406,0.998267390532746,0,0.542409758987844,0.502128163934253,,,0.00448516013411775,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-14,0,2,20,6,0.0015190306054893,0.998480969394511,0,0.542927228221372,0.502955082064195,,,0.00452212218193475,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-15,0,3,21,7,0.0013317444985852,0.998668255501415,0,0.542965091823826,0.503085998338132,,,0.00454121110968223,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-16,5579,4,21,1,0.00116752249012109,0.998832477509879,0,0.543869228755134,0.50475452108624,,,0.00457816226374994,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-17,3152,2,21,2,0.00102353050913095,0.998976469490869,0,0.544913919968277,0.506831282311708,,,0.00461753021608284,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-18,3290,2,21,3,0.000897281282620011,0.99910271871738,0,0.546128653177892,0.508483741713321,,,0.0046519126104362,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-19,2790,7,21,4,0.000786592234157335,0.999213407765843,0,0.54732147139336,0.510303259918485,,,0.00468149184892781,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-20,2575,6,21,5,0.000689548415687913,0.999310451584312,0,0.548656106010744,0.512293393811068,,,0.00470765695495295,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-21,0,4,21,6,0.000604469889038284,0.999395530110962,0,0.549135941118197,0.512904718883405,,,0.00473029059789272,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-22,0,3,21,7,0.000529883036945233,0.999470116963055,0,0.54916313406905,0.512976889204444,,,0.00474137936137285,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-23,6223,4,21,1,0.000464495340944615,0.999535504659055,0,0.550242246738969,0.514578175373651,,,0.00475940604626107,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-24,2994,8,21,2,0.000407173215414502,0.999592826784585,0,0.551396283446469,0.516195180674784,,,0.00477980484460157,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-25,3212,4,21,3,0.000356922533783388,0.999643077466217,0,0.552622949427766,0.517881602580416,,,0.0047956404689299,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-26,2811,6,21,4,0.000312871524786651,0.999687128475213,0,0.554076223332837,0.519581563592379,,,0.00480495463673844,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-27,2764,7,21,5,0.000274255754053154,0.999725744245947,0,0.555603618108165,0.52139545962627,,,0.00481157203471951,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-28,0,8,21,6,0.000240404939643613,0.999759595060356,0,0.556270820678667,0.521966626332369,,,0.00482051951598976,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-29,0,5,21,7,0.000210731379788331,0.999789268620212,0,0.556306618993714,0.522001392003712,,,0.00482557283038215,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-30,6197,12,21,1,0.000184719797374666,0.999815280202625,0,0.557422792098761,0.523572157814577,,,0.00483177150877812,0,0,0,0,1,0,0,1,0
Switzerland,2021-08-31,2704,4,21,2,0.000161918429039454,0.999838081570961,0,0.558700401836086,0.525086242959952,,,0.00483708543230087,0,0,0,0,1,0,0,1,0
Switzerland,2021-09-01,3203,8,21,3,0.000141931207327195,0.999858068792673,0,0.560176393902629,0.526769452196284,,,0.00483790625934616,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-02,2827,4,21,4,0.000124410902600625,0.999875589097399,0,0.561787088603354,0.528249115884883,,,0.00483458700275316,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-03,0,7,21,5,0.000109053107470891,0.999890946892529,0,0.563691398330376,0.530159047783178,,,0.0048272196934163,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-04,0,2,21,6,9.55909606905614e-05,0.99990440903931,0,0.564550672629687,0.530757177963751,,,0.00482758543180362,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-05,0,7,21,7,8.379051996521e-05,0.999916209480035,0,0.564604140625879,0.530808465934346,,,0.00483125491445935,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-06,3200,3,21,1,7.34467041321185e-05,0.999926553295868,0,0.565951970135026,0.532148263770246,,,0.00482842483199151,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-07,6400,0,21,2,6.43797348588437e-05,0.999935620265141,0,0.567432322252761,0.533575606844546,,,0.00482451626074218,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-08,6751,13,21,3,5.64320165190591e-05,0.999943567983481,0,0.569272837546558,0.53517872882478,,,0.00481472361650624,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-09,3116,5,21,4,4.94654004192796e-05,0.999950534599581,0,0.571252530263919,0.536706697291054,,,0.00480074730813271,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-10,2894,7,21,5,4.33587861126128e-05,0.999956641213887,0,0.573591582990018,0.538523461779676,,,0.00478290870932006,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-11,0,0,21,6,3.80060183458042e-05,0.999961993981654,0,0.574950083150766,0.539263293623976,,,0.00477447991572256,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-12,0,1,21,7,3.33140432526857e-05,0.999966685956747,0,0.575127583129539,0.539322039576873,,,0.00477571151721581,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-13,6060,15,21,1,2.92012918814422e-05,0.999970798708119,0,0.57682949469072,0.540373500343182,,,0.00476533694963791,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-14,1992,7,21,2,2.55962630564266e-05,0.999974403736944,0,0.578609084006024,0.541523062261302,,,0.0047539890401724,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-15,2605,6,22,3,2.24362810221646e-05,0.999977563718978,0,0.580631115115219,0.542901297390601,,,0.00474070287821488,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-16,2267,11,22,4,1.96664063271124e-05,0.999980333593673,0,0.582763294886096,0.544190380946852,,,0.00472145428881233,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-17,2096,8,22,5,1.72384810647186e-05,0.999982761518935,0,0.585249441970817,0.545683813218161,,,0.00469780806509603,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-18,0,0,22,6,1.51102919058177e-05,0.999984889708094,0,0.586603123127616,0.546344934664633,,,0.00468983396394889,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-19,0,1,22,7,1.32448364004167e-05,0.9999867551636,0,0.586876658970794,0.546405057475801,,,0.00468877432961224,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-20,4033,15,22,1,1.16096798103982e-05,0.99998839032019,0,0.588652117711285,0.547482449072881,,,0.00467153094629945,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-21,1236,6,22,2,1.0176391313399e-05,0.999989823608687,0,0.590518563835854,0.548712901414424,,,0.00465252730743036,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-22,1904,6,22,3,8.9200497800368e-06,0.99999107995022,0,0.593062538967958,0.550204612612894,,,0.00462661978124961,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-23,1630,7,22,4,7.81881054734424e-06,0.999992181189453,0,0.595879017299536,0.551617039722591,,,0.00459415478447125,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-24,1504,8,22,5,6.85352566121011e-06,0.999993146474339,0,0.599286856258521,0.553593749247031,,,0.00455565964124585,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-25,0,1,22,6,6.0074109872188e-06,0.999993992589013,0,0.601670312663861,0.554593233613608,,,0.00453061325600367,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-26,0,0,22,7,5.26575441384125e-06,0.999994734245586,0,0.602120660056676,0.554704873871751,,,0.0045259710616784,0,0,0,0,1,0,0,0,1
